age,workclass,education,education-num,marital-status,occupation,relationship,race,sex,capital-gain,capital-loss,hours-per-week,native-country,class
73,3,9,13,2,9,0,4,1,7.068172000388042,0.0,75,38,0
64,3,9,13,2,11,0,4,1,0.0,0.0,40,38,0
32,3,11,9,4,2,3,4,1,0.0,0.0,40,38,0
51,3,11,9,2,9,0,4,1,0.0,0.0,40,38,1
57,3,9,13,4,11,1,4,1,0.0,0.0,40,38,0
25,3,11,9,4,6,4,4,1,0.0,0.0,40,38,0
53,3,11,9,2,7,0,2,1,0.0,1.1428240362981386,40,38,0
39,3,15,10,4,7,1,4,0,0.0,0.0,25,38,0
49,3,11,9,0,0,4,4,0,0.0,0.0,16,38,0
23,1,9,13,4,9,1,4,0,0.0,1.1246135215982662,40,38,0
28,3,9,13,4,9,1,4,1,0.0,0.0,55,38,1
46,3,12,14,2,9,0,4,1,0.0,1.14758665350844,50,38,1
40,3,15,10,4,2,3,2,1,0.0,0.0,40,38,0
24,3,11,9,2,6,0,4,1,0.0,0.0,50,38,0
20,7,11,9,4,14,3,4,1,0.0,0.0,40,38,0
50,3,0,6,2,7,0,4,1,0.0,0.0,8,7,0
24,7,9,13,4,14,1,4,0,0.0,0.0,40,38,0
35,3,11,9,2,3,0,4,1,0.0,0.0,40,38,0
33,1,9,13,4,9,1,4,0,0.0,0.0,46,38,0
54,0,9,13,0,3,1,4,1,0.0,0.0,40,38,0
35,1,11,9,2,13,0,4,1,0.0,0.0,45,38,0
31,1,11,9,2,10,0,4,1,0.0,0.0,40,38,1
47,4,15,10,2,4,0,4,1,0.0,0.0,40,38,0
48,3,11,9,0,11,3,4,0,0.0,0.0,20,38,0
33,1,8,11,4,0,3,4,1,0.0,1.1412497796177639,55,38,0
35,3,9,13,2,3,0,4,1,0.0,0.0,40,38,1
20,7,15,10,4,14,3,4,0,0.0,0.0,10,38,0
36,3,13,1,4,6,1,2,1,0.0,0.0,40,32,0
30,3,9,13,4,3,1,4,0,0.0,0.0,55,38,0
39,3,15,10,2,2,0,4,1,0.0,0.0,55,38,1
25,3,15,10,4,5,1,0,1,0.0,0.0,40,38,0
40,3,11,9,0,7,1,4,0,0.0,0.0,35,38,0
25,4,11,9,2,3,0,4,1,0.0,0.0,40,38,0
33,3,11,9,2,6,5,4,0,0.0,0.0,40,25,0
53,0,15,10,0,5,1,4,1,0.0,0.0,40,38,0
18,3,1,7,4,7,3,4,1,0.0,0.0,10,38,0
41,3,11,9,4,6,4,2,1,0.0,0.0,40,38,0
25,3,9,13,2,9,0,4,1,0.0,0.0,50,38,0
66,5,5,4,6,4,4,4,1,0.0,0.0,50,38,0
53,3,15,10,0,0,4,4,0,7.294377299288821,0.0,40,38,0
27,3,11,9,2,2,0,4,1,0.0,0.0,40,38,0
28,3,11,9,5,11,4,2,0,0.0,0.0,40,38,0
23,3,11,9,4,5,3,2,1,0.0,0.0,40,38,0
29,5,0,6,0,2,1,4,1,0.0,0.0,80,38,0
26,3,15,10,2,3,5,4,0,0.0,0.0,40,38,0
26,3,11,9,4,5,1,4,1,0.0,0.0,42,38,0
26,3,6,5,4,7,1,4,1,0.0,0.0,35,38,0
38,3,11,9,2,2,0,4,1,0.0,0.0,40,38,0
36,3,4,3,2,2,0,4,1,0.0,0.0,40,25,0
34,3,15,10,2,2,0,4,1,9.617470759403409,0.0,45,38,1
32,0,11,9,4,0,1,4,1,0.0,0.0,40,38,0
57,5,11,9,2,2,0,4,1,0.0,0.0,50,38,1
31,3,15,10,0,0,4,4,0,0.0,0.0,40,38,0
38,3,9,13,4,3,1,4,0,0.0,0.0,38,38,0
39,3,11,9,0,7,1,3,0,0.0,0.0,40,5,0
35,3,11,9,2,2,0,4,1,0.0,1.1542975227158379,40,38,0
18,3,1,7,4,7,3,4,0,0.0,0.0,20,38,0
75,7,15,10,2,14,0,4,1,0.0,0.0,8,38,0
28,3,11,9,4,7,1,2,1,0.0,0.0,40,38,0
41,5,12,14,4,3,1,4,0,0.0,0.0,55,38,0
39,0,6,5,2,6,0,4,1,0.0,0.0,40,38,1
31,0,15,10,4,12,1,4,1,0.0,0.0,40,38,0
38,6,11,9,0,0,1,4,0,0.0,0.0,38,38,0
43,6,15,10,0,3,4,2,0,0.0,0.0,38,38,0
27,3,11,9,2,2,0,4,1,0.0,0.0,40,38,0
42,3,12,14,2,9,0,1,1,0.0,1.1461540829013415,55,18,1
46,3,9,13,5,9,4,2,0,0.0,0.0,36,38,0
20,3,11,9,4,0,3,4,0,0.0,0.0,40,38,0
42,3,15,10,0,9,4,4,0,0.0,0.0,20,38,0
69,3,11,9,6,3,1,4,0,0.0,0.0,40,38,0
47,0,8,11,2,0,5,4,0,0.0,0.0,35,38,0
49,6,11,9,2,2,0,4,1,0.0,0.0,40,31,0
20,3,15,10,4,3,3,4,0,0.0,0.0,30,38,0
52,3,4,3,2,11,5,4,0,0.0,0.0,15,7,0
33,3,4,3,2,7,0,4,1,0.0,0.0,59,25,0
18,3,1,7,4,7,3,4,0,0.0,0.0,6,38,0
55,5,11,9,5,4,4,4,0,0.0,0.0,55,38,0
61,3,5,4,2,4,0,2,1,0.0,0.0,40,38,0
61,0,15,10,2,0,0,4,1,9.147081032336992,0.0,40,38,1
39,3,9,13,0,3,1,4,1,0.0,0.0,45,38,1
30,3,15,10,2,2,0,4,1,0.0,0.0,40,38,0
61,3,11,9,0,0,4,2,0,0.0,0.0,40,38,0
36,3,7,12,2,11,5,4,0,0.0,0.0,15,38,0
34,3,15,10,2,2,0,4,1,0.0,0.0,50,38,0
53,3,12,14,2,9,0,1,1,8.386400901166214,0.0,40,18,1
38,3,8,11,2,12,5,4,0,0.0,0.0,36,38,1
46,3,9,13,2,3,0,4,1,8.895492631451633,0.0,50,38,1
27,1,11,9,2,5,0,4,1,0.0,0.0,40,38,0
32,5,1,7,5,5,4,4,0,0.0,0.0,40,26,0
60,1,9,13,6,9,4,4,0,0.0,0.0,60,38,1
23,3,9,13,4,3,3,4,1,0.0,0.0,40,38,0
29,3,9,13,4,9,4,4,0,9.571156728415465,0.0,50,38,1
22,3,11,9,4,2,3,4,1,0.0,0.0,50,38,0
25,3,11,9,4,11,3,4,1,0.0,0.0,35,38,0
29,3,9,13,2,6,0,4,1,0.0,0.0,48,38,0
90,0,11,9,2,2,0,4,1,0.0,0.0,30,38,0
37,1,11,9,0,0,4,4,0,0.0,0.0,40,38,0
32,3,11,9,4,2,3,2,1,0.0,0.0,38,38,0
18,3,11,9,3,7,3,2,1,0.0,0.0,40,22,0
35,3,15,10,4,7,1,4,0,0.0,0.0,65,38,0
50,3,6,5,2,2,0,4,1,7.9676267393338165,0.0,40,38,0
54,3,11,9,2,2,0,4,1,8.552367266423891,0.0,40,38,1
43,3,9,13,2,3,0,4,1,0.0,0.0,45,38,1
28,4,11,9,4,3,1,4,1,0.0,0.0,65,38,1
51,3,6,5,2,4,0,4,1,0.0,0.0,40,25,0
31,3,15,10,4,2,4,4,1,0.0,0.0,42,25,0
69,3,11,9,5,13,4,2,0,7.778211474512493,0.0,40,38,0
57,3,9,13,2,3,0,4,1,0.0,0.0,40,38,1
71,7,15,10,6,14,1,4,0,0.0,0.0,14,1,0
28,3,0,6,0,6,3,4,0,0.0,0.0,40,38,0
28,7,0,6,5,14,1,4,1,0.0,0.0,80,38,0
25,3,11,9,4,5,3,4,1,0.0,0.0,95,38,0
49,5,7,12,2,2,0,4,1,0.0,0.0,30,3,0
52,3,6,5,2,5,0,4,1,0.0,0.0,40,38,0
23,3,9,13,4,9,1,4,1,0.0,0.0,40,38,0
32,3,4,3,3,2,2,4,1,0.0,0.0,40,7,0
31,3,15,10,4,11,1,1,0,0.0,0.0,50,38,0
30,3,11,9,4,2,3,4,1,0.0,0.0,50,38,0
24,3,11,9,2,2,0,4,1,0.0,0.0,60,38,0
45,3,7,12,2,2,0,4,1,0.0,0.0,66,40,0
30,3,11,9,2,6,0,4,1,0.0,0.0,40,38,0
52,3,9,13,2,3,0,4,1,9.617470759403409,0.0,55,38,1
42,6,11,9,0,0,1,2,0,0.0,0.0,25,38,0
49,3,11,9,2,4,0,4,1,0.0,0.0,40,38,0
20,3,11,9,4,7,3,4,1,0.0,0.0,30,38,0
25,3,9,13,4,0,3,4,0,0.0,0.0,40,38,0
41,3,6,5,2,7,0,4,1,0.0,0.0,55,27,0
55,3,11,9,0,11,4,2,0,0.0,0.0,40,38,0
31,5,8,11,2,3,0,4,1,8.051340933292979,0.0,50,38,0
25,6,9,13,4,10,1,2,0,0.0,0.0,40,38,0
32,3,11,9,2,3,0,4,1,0.0,0.0,40,38,0
29,0,15,10,4,0,2,4,1,0.0,0.0,40,38,0
37,3,11,9,0,7,1,2,0,0.0,0.0,40,38,0
52,3,5,4,6,7,1,4,0,0.0,0.0,40,38,0
19,3,15,10,4,0,3,4,0,0.0,0.0,15,38,0
21,7,15,10,4,14,3,4,1,0.0,0.0,24,38,0
43,3,7,12,0,2,1,4,1,0.0,0.0,40,38,0
39,6,15,10,2,0,0,4,1,0.0,0.0,40,38,0
40,4,15,10,2,13,0,4,1,0.0,0.0,40,38,1
54,3,3,2,5,8,2,4,0,0.0,0.0,40,25,0
35,3,9,13,0,11,1,4,1,0.0,0.0,40,38,0
34,3,8,11,4,12,1,4,0,0.0,1.1475305617092604,40,38,0
35,3,15,10,2,9,0,4,1,0.0,0.0,40,38,1
57,3,10,16,2,9,0,1,1,0.0,0.0,40,35,1
26,3,9,13,4,7,2,4,0,0.0,0.0,40,38,0
55,5,9,13,6,11,4,4,0,0.0,0.0,15,38,0
51,3,9,13,5,0,4,4,0,0.0,0.0,40,38,0
35,3,7,12,4,13,1,2,1,0.0,0.0,30,22,0
31,3,11,9,2,5,0,4,1,0.0,0.0,40,38,0
17,3,1,7,4,0,3,4,0,0.0,0.0,8,38,0
38,3,11,9,2,6,5,4,0,0.0,0.0,40,38,0
39,0,14,15,2,9,0,4,1,0.0,1.1458597492689129,50,38,1
29,3,11,9,2,2,0,4,1,0.0,0.0,45,38,0
39,3,8,11,0,11,4,4,0,0.0,0.0,40,38,0
46,1,12,14,2,3,0,4,1,0.0,0.0,50,38,1
73,3,5,4,2,5,0,4,1,0.0,0.0,25,38,0
47,1,15,10,0,9,1,4,0,0.0,1.1456421838464406,40,38,0
28,3,11,9,4,11,4,4,0,0.0,0.0,70,38,0
27,3,0,6,4,11,2,4,1,0.0,1.1476426472723185,40,38,0
38,3,14,15,4,3,1,4,1,0.0,0.0,40,38,1
19,3,11,9,4,11,1,4,1,0.0,0.0,35,38,0
60,1,8,11,0,9,4,4,1,0.0,0.0,40,38,1
24,3,15,10,4,6,1,4,1,0.0,0.0,40,38,0
52,3,1,7,2,6,0,4,1,0.0,0.0,40,38,0
36,3,9,13,0,3,1,4,0,0.0,0.0,45,38,0
26,1,12,14,4,9,1,4,0,0.0,0.0,40,1,0
28,6,9,13,4,9,3,4,1,0.0,0.0,16,38,0
38,4,9,13,2,2,0,4,1,0.0,0.0,50,38,1
47,3,12,14,2,3,0,4,1,0.0,0.0,50,38,1
50,3,9,13,0,3,4,4,0,0.0,0.0,40,38,1
27,3,11,9,2,11,0,4,1,0.0,0.0,40,38,0
47,3,15,10,6,9,4,4,0,0.0,0.0,40,38,0
36,3,0,6,2,6,3,4,0,8.150467911624004,0.0,40,38,0
49,3,11,9,0,6,1,2,1,0.0,0.0,40,38,0
68,7,15,10,2,14,0,4,1,0.0,0.0,48,38,1
63,3,11,9,0,3,1,4,0,0.0,0.0,40,38,0
36,3,11,9,2,13,0,4,1,0.0,0.0,70,38,1
42,3,15,10,0,0,4,4,0,0.0,0.0,35,38,0
28,3,12,14,4,3,1,2,0,0.0,0.0,45,38,0
68,7,11,9,2,14,5,4,0,0.0,0.0,8,38,0
38,3,11,9,2,0,5,4,0,0.0,0.0,22,38,0
43,3,9,13,2,9,0,4,1,0.0,1.1461540829013415,40,38,1
49,3,15,10,2,9,0,4,1,0.0,0.0,40,38,1
59,3,11,9,0,6,1,4,0,0.0,0.0,40,38,0
25,3,9,13,2,11,0,4,1,0.0,0.0,40,38,1
26,3,7,12,4,9,1,4,0,0.0,0.0,36,38,0
59,3,15,10,0,9,1,4,0,0.0,0.0,48,38,0
34,3,15,10,2,2,0,4,1,0.0,0.0,45,38,0
34,3,12,14,2,9,0,1,1,0.0,0.0,43,18,1
67,3,11,9,6,7,1,4,0,0.0,0.0,24,38,0
45,3,8,11,0,3,1,4,0,0.0,0.0,44,38,0
64,3,5,4,2,2,0,2,1,0.0,0.0,40,38,0
51,3,12,14,2,9,0,4,1,0.0,0.0,38,1,1
31,3,9,13,2,11,0,4,1,0.0,0.0,55,38,1
42,4,9,13,2,3,0,4,1,0.0,0.0,45,38,1
65,3,4,3,2,7,0,1,1,0.0,0.0,40,38,0
23,3,15,10,4,0,1,4,1,0.0,0.0,20,38,0
31,3,15,10,2,2,0,4,1,0.0,0.0,45,38,0
33,3,0,6,0,6,1,4,0,0.0,0.0,40,38,0
17,1,1,7,4,2,3,4,1,0.0,0.0,35,38,0
63,3,12,14,2,5,0,4,1,0.0,0.0,46,38,0
48,3,11,9,2,6,0,4,1,0.0,0.0,60,38,1
45,1,7,12,2,5,0,4,1,0.0,0.0,40,38,0
17,3,0,6,4,5,3,4,1,0.0,0.0,10,38,0
26,1,11,9,2,2,0,4,1,0.0,0.0,40,38,0
38,0,15,10,0,12,4,2,0,0.0,0.0,40,38,0
29,3,11,9,2,3,5,4,0,0.0,0.0,40,27,0
44,3,15,10,6,0,4,4,0,0.0,0.0,32,38,0
43,0,12,14,2,2,0,4,1,0.0,0.0,40,38,0
39,6,9,13,2,3,0,4,1,0.0,0.0,40,38,0
43,3,11,9,4,7,1,2,1,0.0,0.0,40,13,0
23,3,11,9,4,0,4,4,0,0.0,0.0,45,38,0
19,3,11,9,4,7,3,1,0,0.0,0.0,40,38,0
49,5,6,5,2,2,0,4,1,0.0,0.0,40,1,0
52,3,15,10,2,2,0,4,1,8.519989278718239,0.0,40,38,0
32,3,11,9,2,13,0,4,1,0.0,0.0,50,38,0
38,3,9,13,2,13,0,4,1,8.413830678421084,0.0,40,38,0
25,7,4,3,4,14,4,4,0,0.0,0.0,25,7,0
44,3,15,10,0,5,3,4,1,0.0,0.0,40,38,0
63,3,5,4,2,11,0,4,1,0.0,0.0,40,38,0
42,1,11,9,5,7,1,2,0,0.0,0.0,60,38,0
21,3,15,10,4,11,3,4,1,0.0,0.0,40,3,0
32,3,15,10,2,2,0,4,1,0.0,0.0,40,38,0
24,5,11,9,5,7,4,4,0,0.0,0.0,50,38,0
50,6,11,9,2,13,0,4,1,0.0,0.0,40,32,0
26,4,9,13,2,11,0,4,1,0.0,0.0,80,38,1
35,3,11,9,2,3,0,4,1,0.0,0.0,35,38,0
31,3,9,13,2,2,0,4,1,0.0,0.0,44,38,1
24,3,3,2,4,4,1,3,1,0.0,0.0,66,25,0
40,3,11,9,2,2,0,4,1,0.0,0.0,56,38,0
31,3,9,13,4,3,1,4,1,0.0,0.0,55,38,0
43,3,11,9,4,5,3,4,1,0.0,0.0,40,30,0
44,3,11,9,2,11,0,4,1,0.0,0.0,35,38,1
40,3,9,13,4,9,2,4,0,0.0,0.0,40,38,0
75,7,4,3,2,14,0,4,1,0.0,0.0,25,38,0
52,1,15,10,2,10,0,4,1,8.051340933292979,0.0,42,38,0
51,5,4,3,2,2,0,4,1,0.0,0.0,40,38,0
39,6,9,13,2,9,0,4,1,0.0,0.0,40,38,0
40,3,7,12,2,11,0,4,1,8.94754601503218,0.0,50,38,1
40,5,15,10,4,6,1,4,1,0.0,0.0,35,38,0
33,3,11,9,2,2,0,4,1,0.0,0.0,40,38,0
38,1,15,10,2,10,0,4,1,0.0,0.0,60,38,1
29,3,8,11,0,5,4,4,1,0.0,0.0,50,38,0
37,3,15,10,0,0,1,2,0,0.0,0.0,37,38,0
37,3,11,9,2,2,0,4,1,9.617470759403409,0.0,45,38,1
19,3,11,9,4,6,3,4,1,0.0,0.0,40,38,0
46,1,11,9,2,6,0,2,1,0.0,0.0,40,38,0
46,3,7,12,2,3,0,4,1,0.0,0.0,40,38,1
37,3,15,10,4,10,3,2,1,0.0,0.0,30,38,0
34,3,15,10,5,0,4,2,0,0.0,0.0,40,38,0
38,3,15,10,0,0,4,4,0,0.0,0.0,43,38,0
26,3,11,9,2,2,0,4,1,0.0,0.0,40,38,0
34,3,9,13,4,7,1,4,0,0.0,0.0,35,38,0
57,3,9,13,2,9,0,4,1,0.0,0.0,40,38,0
33,3,1,7,4,2,1,4,1,0.0,0.0,65,38,0
26,1,15,10,4,10,3,4,1,0.0,0.0,40,38,0
20,3,11,9,4,11,1,4,0,0.0,0.0,84,38,0
38,3,9,13,2,9,0,4,1,8.895492631451633,0.0,60,38,1
61,3,15,10,2,7,0,4,1,0.0,0.0,6,38,0
36,5,10,16,2,9,0,4,1,0.0,0.0,45,38,1
61,7,11,9,2,14,0,4,1,8.04044688130311,0.0,40,38,1
17,3,15,10,4,2,3,4,1,0.0,0.0,16,38,0
40,3,15,10,2,6,0,3,1,0.0,0.0,40,38,1
18,3,1,7,4,7,3,4,1,0.0,0.0,16,38,0
21,3,7,12,4,11,3,4,0,0.0,0.0,32,38,0
41,3,11,9,4,7,3,4,1,0.0,0.0,40,28,0
46,3,1,7,5,6,1,4,0,0.0,0.0,40,38,0
55,0,11,9,2,3,0,4,1,0.0,0.0,40,38,0
27,3,7,12,4,11,1,4,1,0.0,0.0,52,38,0
39,3,11,9,2,7,0,4,1,0.0,0.0,42,38,0
36,3,11,9,4,13,3,2,1,0.0,0.0,48,38,0
51,3,15,10,2,13,0,4,1,8.271036865792954,0.0,40,38,0
27,3,9,13,4,11,1,4,1,0.0,0.0,40,38,0
30,1,9,13,2,9,0,4,1,0.0,0.0,40,38,1
42,3,11,9,0,11,1,4,1,0.0,0.0,47,38,0
23,3,9,13,4,7,3,4,0,0.0,0.0,20,38,0
56,3,8,11,2,3,0,4,1,9.617470759403409,0.0,40,38,1
41,5,15,10,2,2,0,4,1,0.0,0.0,50,38,0
49,3,11,9,2,2,0,4,1,0.0,0.0,46,38,0
46,0,8,11,0,2,1,0,0,0.0,0.0,60,38,0
54,3,11,9,2,2,0,4,1,0.0,0.0,40,11,0
38,3,15,10,2,13,0,4,1,8.895492631451633,0.0,43,38,1
45,5,14,15,2,9,0,1,1,0.0,0.0,50,18,1
50,5,14,15,2,9,0,4,1,0.0,1.154866514002217,30,38,1
22,3,15,10,4,11,1,4,0,0.0,0.0,40,38,0
31,3,11,9,4,4,1,4,1,0.0,0.0,40,20,0
27,3,11,9,0,7,1,4,1,0.0,0.0,30,38,0
34,3,11,9,2,2,0,4,1,0.0,0.0,40,38,0
46,3,1,7,4,13,3,4,1,0.0,0.0,30,38,0
47,3,9,13,2,11,0,4,1,0.0,0.0,60,38,1
36,6,8,11,2,7,0,1,1,0.0,0.0,40,38,0
22,3,11,9,4,5,3,4,1,0.0,0.0,40,38,0
51,3,11,9,2,11,0,4,1,0.0,1.148050303051811,45,38,0
43,3,15,10,0,7,1,4,1,0.0,0.0,30,38,0
54,3,15,10,6,9,1,4,1,0.0,0.0,50,38,0
24,3,6,5,4,6,3,2,0,0.0,0.0,40,5,0
29,3,14,15,4,9,1,1,1,0.0,0.0,55,38,0
40,6,15,10,0,0,4,4,0,0.0,0.0,38,38,0
18,3,1,7,4,7,3,4,1,0.0,0.0,20,38,0
31,3,9,13,4,0,1,4,1,0.0,0.0,50,38,0
57,3,10,16,2,12,0,4,1,0.0,1.14758665350844,40,10,1
32,3,12,14,4,0,1,2,0,0.0,0.0,40,38,0
48,3,12,14,2,3,0,4,1,0.0,0.0,40,38,1
24,3,15,10,2,2,0,4,1,0.0,0.0,35,38,0
24,3,7,12,0,7,1,4,0,0.0,0.0,22,38,0
24,3,8,11,2,2,0,4,1,0.0,0.0,40,12,0
49,1,9,13,2,9,5,4,0,8.94754601503218,0.0,30,38,1
27,5,11,9,2,4,0,4,1,0.0,1.138993526408932,70,38,0
37,3,15,10,0,12,4,4,0,0.0,0.0,40,38,0
33,3,15,10,2,2,0,4,1,0.0,0.0,60,38,1
19,3,15,10,4,11,3,4,1,0.0,0.0,25,38,0
45,3,9,13,2,3,5,4,0,0.0,0.0,40,38,1
54,1,12,14,0,9,1,4,0,0.0,0.0,40,38,0
47,3,11,9,0,2,4,4,1,0.0,1.100870912496013,40,38,0
22,3,15,10,3,11,3,3,0,0.0,0.0,22,5,0
20,3,11,9,4,7,1,4,1,0.0,0.0,40,38,0
36,3,6,5,2,5,0,4,1,0.0,0.0,40,38,0
49,7,11,9,2,14,0,4,1,0.0,0.0,40,38,0
58,5,5,4,2,13,0,4,1,0.0,0.0,40,38,1
20,7,15,10,4,14,3,4,0,0.0,0.0,40,38,0
34,4,9,13,0,11,4,4,0,0.0,0.0,40,38,0
36,3,12,14,2,9,5,4,0,0.0,1.14758665350844,44,38,1
28,1,9,13,4,0,1,2,0,8.319229938632326,0.0,60,38,0
38,1,8,11,0,3,3,4,1,0.0,0.0,40,38,0
32,3,1,7,4,2,1,1,1,0.0,0.0,40,18,0
35,4,11,9,2,3,0,4,1,0.0,0.0,60,38,0
51,4,7,12,2,11,0,4,1,0.0,0.0,60,38,0
33,3,15,10,4,3,1,4,1,0.0,0.0,45,38,0
71,3,12,14,0,9,1,4,0,0.0,0.0,15,10,0
48,3,12,14,2,9,0,4,1,0.0,0.0,40,38,1
53,5,11,9,2,11,0,4,1,0.0,0.0,50,38,0
40,3,8,11,2,0,0,4,1,0.0,0.0,40,38,1
64,5,11,9,2,11,0,4,1,0.0,0.0,5,38,0
42,0,11,9,2,0,0,4,1,0.0,0.0,48,38,1
25,3,11,9,2,2,0,4,1,0.0,0.0,40,38,1
66,3,15,10,6,11,4,4,0,0.0,0.0,50,38,1
59,0,12,14,4,9,1,4,0,0.0,0.0,40,38,1
42,5,15,10,2,3,0,4,1,0.0,0.0,55,38,1
24,3,11,9,4,4,4,4,1,0.0,0.0,40,38,0
19,3,11,9,4,5,3,4,0,0.0,0.0,25,38,0
26,3,15,10,4,11,3,4,0,0.0,0.0,24,38,0
22,3,11,9,4,7,3,2,1,0.0,0.0,30,38,0
33,3,15,10,2,11,0,4,1,0.0,0.0,40,38,0
63,3,1,7,4,4,1,4,1,0.0,0.0,12,38,0
20,3,15,10,4,5,1,4,1,0.0,0.0,30,38,0
33,3,4,3,3,2,1,4,1,0.0,0.0,40,25,0
57,7,5,4,2,14,5,4,0,7.068172000388042,0.0,45,32,0
56,3,11,9,2,2,0,4,1,0.0,0.0,40,38,0
70,5,8,11,2,4,0,4,1,0.0,0.0,24,38,1
42,3,11,9,2,12,0,4,1,0.0,0.0,40,38,1
25,1,9,13,4,9,1,2,0,0.0,0.0,40,38,0
28,3,15,10,2,6,0,4,1,0.0,0.0,40,38,1
80,5,11,9,2,7,0,4,1,7.251344983372214,0.0,40,38,0
36,3,0,6,4,13,1,2,0,0.0,0.0,40,38,0
37,3,12,14,2,3,0,4,1,0.0,0.0,40,38,1
38,3,11,9,2,0,0,4,1,0.0,0.0,60,38,1
52,6,11,9,5,7,1,4,0,0.0,0.0,35,38,0
49,3,11,9,6,0,4,4,0,0.0,0.0,40,38,0
30,3,11,9,2,13,0,4,1,0.0,0.0,40,38,0
36,3,15,10,2,11,0,2,1,8.94754601503218,0.0,50,38,1
70,4,14,15,2,9,0,4,1,0.0,0.0,35,38,1
55,3,15,10,6,4,1,4,1,0.0,1.1524456653662702,62,38,1
25,3,9,13,6,3,1,4,0,0.0,0.0,40,38,0
59,3,11,9,2,6,5,4,0,0.0,0.0,40,21,1
22,3,15,10,4,2,1,4,1,0.0,0.0,40,38,0
41,1,7,12,5,2,1,4,1,0.0,0.0,50,38,0
62,3,11,9,2,3,0,4,1,0.0,0.0,45,38,1
54,3,11,9,4,0,2,4,0,0.0,0.0,40,38,0
38,3,11,9,4,7,4,2,0,0.0,0.0,40,38,0
52,3,11,9,2,9,0,4,1,8.94754601503218,0.0,40,38,1
36,3,1,7,2,6,0,4,1,0.0,0.0,40,38,0
74,4,11,9,2,3,0,4,1,0.0,0.0,30,38,1
35,5,4,3,2,7,5,4,0,0.0,0.0,15,25,0
41,3,2,8,0,0,1,0,1,0.0,0.0,40,38,0
30,3,8,11,2,12,5,4,0,0.0,0.0,40,38,0
25,3,11,9,2,6,0,4,1,0.0,0.0,48,38,0
35,3,15,10,4,3,1,4,1,9.514215624322715,0.0,60,38,1
38,3,9,13,2,3,0,4,1,9.617470759403409,0.0,50,38,1
34,6,12,14,2,6,0,4,1,0.0,1.1450816725329274,40,38,1
48,3,12,14,2,3,0,4,1,0.0,0.0,50,38,1
50,5,4,3,4,12,1,1,0,0.0,0.0,15,38,0
19,3,11,9,4,0,3,4,0,0.0,0.0,40,38,0
51,3,15,10,2,11,0,4,1,0.0,0.0,40,38,0
39,3,9,13,0,0,4,4,1,0.0,0.0,40,38,0
20,3,1,7,4,7,3,4,0,0.0,0.0,40,38,0
17,3,1,7,4,5,3,4,1,0.0,0.0,16,38,0
42,3,15,10,2,11,0,4,1,0.0,0.0,50,38,1
25,3,15,10,4,7,2,3,0,0.0,0.0,25,6,0
36,3,11,9,0,0,4,4,0,0.0,0.0,40,38,0
65,3,10,16,6,9,1,4,0,0.0,0.0,40,38,0
32,5,9,13,2,6,0,4,1,0.0,0.0,70,38,1
33,4,9,13,4,9,1,4,1,0.0,0.0,45,38,0
32,6,15,10,4,12,4,2,0,0.0,0.0,20,38,0
25,3,11,9,2,13,0,4,1,0.0,0.0,40,38,0
41,1,15,10,0,10,4,4,0,0.0,0.0,40,38,0
44,3,11,9,2,2,0,4,1,0.0,0.0,40,38,1
72,3,0,6,2,7,0,4,1,7.789454566086673,0.0,12,38,0
36,3,11,9,0,3,1,4,1,0.0,0.0,52,38,0
67,5,11,9,2,4,0,4,1,7.494430215031565,0.0,20,38,0
28,3,11,9,2,13,0,4,1,8.310169021981912,0.0,45,38,0
24,3,1,7,2,5,0,3,1,0.0,0.0,40,38,0
17,3,5,4,4,11,3,4,1,0.0,0.0,8,38,0
32,5,9,13,0,3,4,2,0,0.0,0.0,30,38,0
67,3,1,7,6,7,1,4,0,0.0,0.0,40,38,0
21,7,15,10,4,14,2,1,1,0.0,0.0,10,39,0
51,3,12,14,2,9,0,1,1,8.519989278718239,0.0,40,18,0
32,3,3,2,4,2,1,4,1,8.209308411646937,0.0,40,12,0
39,3,15,10,2,3,0,4,1,0.0,0.0,40,38,1
18,5,15,10,4,2,1,4,0,0.0,0.0,35,38,0
50,5,9,13,2,2,0,4,1,0.0,0.0,45,38,1
24,3,0,6,4,11,1,4,0,0.0,0.0,15,38,0
21,1,15,10,4,0,1,4,0,0.0,0.0,40,38,0
24,3,9,13,4,0,2,1,0,0.0,0.0,16,38,0
34,3,8,11,4,7,3,4,1,0.0,0.0,40,38,0
68,7,0,6,2,14,0,4,1,0.0,0.0,35,38,0
49,5,0,6,4,2,1,2,1,0.0,0.0,32,38,0
50,3,11,9,0,6,1,0,0,0.0,0.0,40,38,0
33,3,7,12,0,3,3,4,0,0.0,0.0,40,38,0
18,3,15,10,4,0,3,4,1,0.0,0.0,40,38,0
45,3,8,11,0,0,4,4,0,0.0,0.0,55,38,1
20,3,11,9,4,11,1,4,0,0.0,0.0,35,38,0
46,4,9,13,2,3,0,4,1,8.04044688130311,0.0,37,38,1
64,1,11,9,6,0,1,4,0,0.0,0.0,40,38,0
39,3,10,16,4,9,1,4,1,0.0,0.0,45,38,0
35,3,11,9,4,2,1,4,1,0.0,0.0,70,38,0
21,3,15,10,4,7,1,4,1,0.0,0.0,32,38,0
29,3,7,12,4,12,1,4,1,0.0,0.0,45,38,0
38,6,9,13,2,3,5,2,0,0.0,0.0,30,38,1
